Tweet,User,User_ID,Geo,HashTag,Date
11,Our stomachs are ready! #ExperienceMiamiBeach #ILoveMiamiSpice https://twitter.com/greatermiamicvb/status/1155819911698165765 …,MiamiBeachNews,17931773,,#ExperienceMiamiBeach #ILoveMiamiSpice,Mon Jul 29 14:16:56 +0000 2019
12,pic.twitter.com/ZBKAJr6PK6,MiamiBeachNews,17931773,,,Sat Jul 27 14:45:44 +0000 2019
13,Chris Breezy had a dance off with @Drake at the top of the 1111 garage on @LncolnRd! Watch below #ExperienceMiamiBeachhttps://twitter.com/chrisbrown/status/1154784895262027776 …,MiamiBeachNews,17931773,,#ExperienceMiamiBeachhttps,Fri Jul 26 17:29:53 +0000 2019
14,From sea level rise to aging infrastructure & traffic congestion to emergency preparedness & recovery – we're dedicated to addressing these challenges by building a community ready for tomorrow! Join us in our efforts today: http://www.mbrisingabove.com/your-city-at-work/resilience-strategy/ … #MBRisingAbovepic.twitter.com/A0nbGcNZRt,MiamiBeachNews,17931773,,#MBRisingAbovepic,Fri Jul 26 17:21:24 +0000 2019
15,"Traffic Advisory: Critical Mass will ride through Miami Beach tonight, July 26. View traffic information here: https://conta.cc/2JPHV5V pic.twitter.com/TuZGojkuVZ",MiamiBeachNews,17931773,,,Fri Jul 26 16:07:22 +0000 2019
16,Leave the car at home & get around Miami Beach aboard our FREE citywide #MBTrolley http://miamibeachtrolley.com pic.twitter.com/q0YNFoTeVc,MiamiBeachNews,17931773,,#MBTrolley,Fri Jul 26 14:00:05 +0000 2019
17,We're anticipating heavy rain this afternoon. Remember to avoid driving through or coming in contact with flood waters. #MBRisingAbovepic.twitter.com/w0Zmj88VS1,MiamiBeachNews,17931773,,#MBRisingAbovepic,Thu Jul 25 18:40:32 +0000 2019
18,2 days in South Beach? Here's what you should see & do! via @Forbes: https://www.forbes.com/sites/adriennejordan/2019/07/24/2-days-in-south-beach-miami-heres-what-you-should-see-and-do/#10994d5d1c22 … #ExperienceMiamiBeach,MiamiBeachNews,17931773,,#10994d5d1c22 #ExperienceMiamiBeach,Thu Jul 25 17:49:53 +0000 2019
19,In May a Cooper’s Hawk was found on the ground at the Normandy Shores Golf Course. Today @MayorDanGelber & the @SeabirdStation released it back into the wild after it completed flight conditioning & live prey school at the @missionwildbird #MBRisingAbovepic.twitter.com/hVq1QZmPye,MiamiBeachNews,17931773,,#MBRisingAbovepic,Thu Jul 25 16:01:13 +0000 2019
20,"We’re kicking off the first portion of a citywide traffic calming project to make residential streets more safe & pedestrian-friendly, next week! Tuesday, July 30 at 10:30 AM Nautilus Drive and 42 Street #GOMB2018pic.twitter.com/RlyXUXAWYv",MiamiBeachNews,17931773,,#GOMB2018pic,Thu Jul 25 14:20:09 +0000 2019
21,Our Italian is a bit rusty but we're loving this song @MaxPezzali! #ExperienceMiamiBeach #EnjoySoBe https://twitter.com/MaxPezzali/status/1150749354107387904 …,MiamiBeachNews,17931773,,#ExperienceMiamiBeach #EnjoySoBe,Wed Jul 24 17:35:49 +0000 2019
22,"Traffic Advisory: Critical Mass will ride through Miami Beach this Friday, July 26. View traffic information here: https://conta.cc/2SyYc1S pic.twitter.com/gNNjJawNBl",MiamiBeachNews,17931773,,,Wed Jul 24 17:14:45 +0000 2019
23,"50 & fabulous, Queen @JLo https://twitter.com/CBSMiami/status/1154059455555940352 …",MiamiBeachNews,17931773,,,Wed Jul 24 16:08:20 +0000 2019
24,Take Part in the Release of a Cooper’s Hawk Rescued in Miami Beach — @MayorDanGelber to Assist in Release of Orphaned Nestling Raised at Seabird Station #MBRisingAbovepic.twitter.com/z5UEvxaw86,MiamiBeachNews,17931773,,#MBRisingAbovepic,Wed Jul 24 15:59:31 +0000 2019
25,#ExperienceMiamiBeachhttps://twitter.com/in_dfwfamily/status/1154054519203872768 …,MiamiBeachNews,17931773,,#ExperienceMiamiBeachhttps,Wed Jul 24 15:53:26 +0000 2019
26,The last performances of the Miami Music Festival are happening this weekend in Miami Beach & you can attend for free! Enjoy 100% off your tickets with code: FinalWeek100 Get tickets today: https://miamimusicfestival.com/concerts #MBArtsAndCulturepic.twitter.com/W5IR0aOB7V,MiamiBeachNews,17931773,,#MBArtsAndCulturepic,Wed Jul 24 14:50:05 +0000 2019
27,Be a part of the inaugural @MiamiBeachPop Festival this November 8 - 10 on the sands of our beautiful city! #ExperienceMiamiBeach http://www.miamibeachpop.com pic.twitter.com/i67SDHaqim,MiamiBeachNews,17931773,,#ExperienceMiamiBeach,Tue Jul 23 15:17:18 +0000 2019
28,Plan ahead & check @MyFDOT_Miami's interactive map to view scheduled construction lane closures for your commute to/from Miami Beach: http://www.i395-miami.com/miamibeachtrafficreport/ …pic.twitter.com/JfEZ9MCdnC,MiamiBeachNews,17931773,,,Tue Jul 23 14:18:31 +0000 2019
29,Come & #ExperienceMiamiBeach! https://twitter.com/MiamiandBeaches/status/1153349264329846790 …,MiamiBeachNews,17931773,,#ExperienceMiamiBeach,Mon Jul 22 19:56:47 +0000 2019
30,"Celebrate the kick off of the first portion of a citywide traffic calming project to make residential streets more safe & pedestrian-friendly next week! Tuesday, July 30 at 10:30 AM Nautilus Drive and 42 Street #GOMB2018pic.twitter.com/vVUqhqsAfN",MiamiBeachNews,17931773,,#GOMB2018pic,Mon Jul 22 19:11:42 +0000 2019
31,Get ahead of the new school year & sign your kids up for #MBParks after school program! Registration Dates: Current Summer Camp Participants | July 22 Miami Beach Residents | August 5 Non-residents | August 12 Complete online registration: http://register.miamibeachparks.com pic.twitter.com/cm4xRuRnhA,MiamiBeachNews,17931773,,#MBParks,Mon Jul 22 17:08:25 +0000 2019
32,"Join us now at Collins Park to celebrate Simón Bolívar y Las Americas Day, our ceremony begins at 11 AM!pic.twitter.com/LmDjW48Vcn",MiamiBeachNews,17931773,,,Mon Jul 22 14:11:14 +0000 2019
33,"Sign-up your teens for our Department of Emergency Management's Teen CERT Summer Camp, where they'll learn what to do in case of an emergency. They will also be eligible to receive community service hours! Register them today by emailing DEM@miamibeachfl.govpic.twitter.com/UkWkFlk0tP",MiamiBeachNews,17931773,,,Sat Jul 20 18:43:02 +0000 2019
34,"Rise & shine Miami Beach, we're going kayaking today! See you at 10 AM at the kayak launch in North Beach, reminder, kayaks are free on a first come, first serve basis. If you have your own, bring it! #MBParks #GameOnJulypic.twitter.com/62Wb5skZqb",MiamiBeachNews,17931773,,#MBParks #GameOnJulypic,Sat Jul 20 13:02:02 +0000 2019
35,"Celebrate Simón Bolívar y Las Americas Day with us on Monday, July 22 at Collins Park!pic.twitter.com/oV8Vg5Zox1",MiamiBeachNews,17931773,,,Fri Jul 19 20:50:01 +0000 2019
36,"Start your Saturday off with some kayak fun with the whole family! Meet us at the kayak launch (west of Dickens Avenue, north of 73 Street) tomorrow, July 20 at 10 AM. Free kayaks and life vests will be provided on a first come, first serve basis. #MBParks #GameOnJulypic.twitter.com/8exvLDyXhy",MiamiBeachNews,17931773,,#MBParks #GameOnJulypic,Fri Jul 19 19:23:02 +0000 2019
37,Our monthly Friday Night Live and Food Truck & Music Festival will be taking a break now until September. Keep an eye out for future events! #KnowNoBepic.twitter.com/r17UUVugAp,MiamiBeachNews,17931773,,#KnowNoBepic,Fri Jul 19 18:35:01 +0000 2019
38,View the latest city news & events in our bi-weekly newsletter: https://conta.cc/2Y0Gzcr pic.twitter.com/OXHoPkrALs,MiamiBeachNews,17931773,,,Fri Jul 19 17:43:01 +0000 2019
39,Flash photography is not good for sea turtles. If you spot a nesting sea turtle or hatchlings – please keep a distance! #MBShareTheShorepic.twitter.com/mct72kNXdl,MiamiBeachNews,17931773,,#MBShareTheShorepic,Fri Jul 19 16:57:51 +0000 2019
40,Beautiful addition #onLincoln! #MBRisingAbovehttps://twitter.com/LncolnRd/status/1152259658943516672 …,MiamiBeachNews,17931773,,#onLincoln #MBRisingAbovehttps,Fri Jul 19 16:52:01 +0000 2019
41,"Join us as we kick off the first portion of a citywide traffic calming project to make residential streets more safe & pedestrian-friendly! Tuesday, July 30 at 10:30 AM Nautilus Drive and 42 Street #GOMB2018pic.twitter.com/Mno6BDsZrQ",MiamiBeachNews,17931773,,#GOMB2018pic,Fri Jul 19 15:16:41 +0000 2019
42,. @Slamdance to Bring Their World-Renowned Film Festival to Miami Beach -- Making Its Way to the Cultural Destination in May 2020 #MBArtsAndCulturepic.twitter.com/s7cGVxkdWw,MiamiBeachNews,17931773,,#MBArtsAndCulturepic,Fri Jul 19 13:51:45 +0000 2019
43,"Meeting with the @MiamiBeachPop, @MiamiBeachFire, @MiamiBeachPD & city departments to discuss the first ever #MiamiBeachPop festival hitting the sands of Miami Beach this November! View the artist lineup & more info on the festival: http://www.miamibeachpop.com pic.twitter.com/7BUmHaZPhd",MiamiBeachNews,17931773,,#MiamiBeachPop,Thu Jul 18 18:20:17 +0000 2019
44,. @TheSetai is ranked as Miami Beach’s number 1 hotel by Travel & Leisure’s World’s Best Awards! Read more: https://hauteliving.com/2019/07/check-out-miami-beachs-no-1-hotel-ranked-by-travel-leisures-worlds-best-awards/672479/ … #ExperienceMiamiBeach,MiamiBeachNews,17931773,,#ExperienceMiamiBeach,Thu Jul 18 16:38:20 +0000 2019
45,In a pinch & need to order food on the go? Make sure you request your restaurant not to include single use cutlery & bring your own! #PlasticFreeMBpic.twitter.com/s6e1ZqxdRL,MiamiBeachNews,17931773,,#PlasticFreeMBpic,Thu Jul 18 16:09:57 +0000 2019
46,Hop into a free kayak Saturday during our Kayak Fun Day with #MBParks!pic.twitter.com/UDdsXhIios,MiamiBeachNews,17931773,,#MBParks,Thu Jul 18 15:32:56 +0000 2019
47,Access is restricted to this area for the contractor to begin grading work. A new concrete pathway will open later today from Meridian Ave to the center plaza during daytime hours.,MiamiBeachNews,17931773,,,Thu Jul 18 14:21:16 +0000 2019
48,Do your teens know what to do in case of an emergency? Our Department of Emergency Management will be hosting a Teen CERT Summer Camp August 12 - 16! Register them today by emailing DEM@miamibeachfl.govpic.twitter.com/CJfEltA7dq,MiamiBeachNews,17931773,,,Thu Jul 18 14:00:50 +0000 2019
49,Certificate of recognition was presented to the Building Departments’ North Beach office to celebrate their 3 year anniversary in serving the community! #KnowNoBepic.twitter.com/0ENNem01G8,MiamiBeachNews,17931773,,#KnowNoBepic,Wed Jul 17 21:57:20 +0000 2019
50,Miami Beach Adopts New Resilience and Strategic Plans — Focused on Building Resilience in the Short and Long-Term #MBRisingAbovepic.twitter.com/62pxQ8EFgX,MiamiBeachNews,17931773,,#MBRisingAbovepic,Wed Jul 17 21:17:02 +0000 2019
51,Protect the life you’ve built by investing in flood insurance. Learn more at http://www.FloodSmart.gov or contact your insurance agent. Visit our Flood Awareness page here: https://www.miamibeachfl.gov/city-hall/building/local-flood-hazard-info/ … #MBRisingAbovepic.twitter.com/X85c6RAOZa,MiamiBeachNews,17931773,,#MBRisingAbovepic,Wed Jul 17 18:36:40 +0000 2019
52,Miami Beach Protects Abortion Rights & Reproductive Care — Urging the Florida Legislature to oppose all anti-abortion legislationpic.twitter.com/NBzo73Wojl,MiamiBeachNews,17931773,,,Wed Jul 17 17:44:06 +0000 2019
53,No plans for the weekend? Check out our weekly #MBArtsAndCulture guide: https://conta.cc/2XTS3hP pic.twitter.com/mAb8XCVdZe,MiamiBeachNews,17931773,,#MBArtsAndCulture,Wed Jul 17 17:24:27 +0000 2019
54,Who’s coming to @TheMiamiBeachCC to play? https://twitter.com/themiamibeachcc/status/1151530521790439424 …,MiamiBeachNews,17931773,,,Wed Jul 17 16:42:37 +0000 2019
55,"Miami Beach Residents: get your @MiamiBeachPop Festival tickets today! They're offering a 20% discount to residents, for up to 4 tickets per household: https://miamibeachpop.com/miami-beach-residents/ … #ExperienceMiamiBeach #MiamiBeachPop pic.twitter.com/i2DdY0bDrB",MiamiBeachNews,17931773,,#ExperienceMiamiBeach #MiamiBeachPop,Wed Jul 17 16:04:41 +0000 2019
56,"Join us on Monday, July 22 for the inaugural celebration of Simón Bolívar y Las Americas Day in Collins Park!pic.twitter.com/9JpyrJ5olA",MiamiBeachNews,17931773,,,Wed Jul 17 14:47:53 +0000 2019
57,"Watch today’s Commission meeting on MBTV now on channel 660 on @AtlanticBBInc, channel 99 on AT&T U-verse & you can always stream it online here: https://www.miamibeachfl.gov/government/mbtv/ …pic.twitter.com/5whHJOvCMU",MiamiBeachNews,17931773,,,Wed Jul 17 13:20:13 +0000 2019
58,We’re sorry you didn’t enjoy your ride. Could you provide us with some information on date/time you rode the trolley and where you were going to/from?,MiamiBeachNews,17931773,,,Tue Jul 16 21:26:54 +0000 2019
59,"Continue celebrating National Parks & Rec month with us this Saturday with a Kayak Fun Day! Kayaks will be available on a first come, first serve basis #MBParks #GameOnJuly pic.twitter.com/xTu8CmNKVN",MiamiBeachNews,17931773,,#MBParks #GameOnJuly,Tue Jul 16 21:25:26 +0000 2019
60,"Miami Beach Kicks Off First Phase of $2 Million Traffic Calming Effort in Nautilus Neighborhood — Tuesday, July 30 at 10:30 AM #GOMB2018pic.twitter.com/EES4xNwtBs",MiamiBeachNews,17931773,,#GOMB2018pic,Tue Jul 16 20:24:32 +0000 2019
61,‘Miami Beach will be home to yet another high-end eatery with the opening of Michelin Star-rated Japanese restaurant Kosushi.’ Read more via @SFBJNews: https://www.bizjournals.com/southflorida/news/2019/07/15/kosushi-to-open-first-us-location-in-south-beach.html … #ExperienceMiamiBeach,MiamiBeachNews,17931773,,#ExperienceMiamiBeach,Tue Jul 16 14:54:26 +0000 2019
62,"Head across the causeway to the @ArshtCenter this Friday for a performance of Wagner's The Flying Dutchman by the @FestMiami! Receive 50% off your tickets with promo code: MMF50, reserve your tickets here: https://www.arshtcenter.org/mobile/calendar/?srcid=6856&id=6856&epslanguage=en …pic.twitter.com/1ojlFJUhwe",MiamiBeachNews,17931773,,,Tue Jul 16 14:19:12 +0000 2019
63,Come & get to #KnowNoBe for yourself https://twitter.com/ERodriguez782/status/1150877934397382656 …,MiamiBeachNews,17931773,,#KnowNoBe,Mon Jul 15 21:25:08 +0000 2019
64,G.O. Bond Blog: Stillwater and Crespi Park Projects Accelerate Program Progress Forward! Read more: https://conta.cc/2NWTo7J #GOMB2018pic.twitter.com/DHsSVCQW5i,MiamiBeachNews,17931773,,#GOMB2018pic,Mon Jul 15 20:58:03 +0000 2019
65,"The Washington Ave BID is hosting a series of events, bringing you the best in arts, food & entertainment! Thur 7/18 kicks off the 1st Wine & Beer Tasting at 15 locations. Grab your tickets before Thursday & receive 50% off using promo code: WAVELOCAL50 http://www.WashAveMB.com pic.twitter.com/BDjqpr4zp2",MiamiBeachNews,17931773,,,Mon Jul 15 20:29:23 +0000 2019
66,Summer on Miami Beach never gets old #ExperienceMiamiBeachhttps://twitter.com/OfficialJoelF/status/1150852714005454849 …,MiamiBeachNews,17931773,,#ExperienceMiamiBeachhttps,Mon Jul 15 19:43:32 +0000 2019
67,You know where we’ll be this November! #MiamiBeachPop https://twitter.com/TPAIN/status/1149070199011926017 …,MiamiBeachNews,17931773,,#MiamiBeachPop,Mon Jul 15 19:33:44 +0000 2019
68,Discussing green infrastructure & the importance of our reef & dune systems at South Pointe Pier #MBRisingAbove #MBWorkingForYoupic.twitter.com/IeLz7DRNTr,MiamiBeachNews,17931773,,#MBRisingAbove #MBWorkingForYoupic,Mon Jul 15 16:53:23 +0000 2019
69,Our Environmental & Public Works crews took students from the Urban Construction Craft Academy to Sunset Harbour to teach them about the adaptation projects in the neighborhood! #MBRisingAbove #MBWorkingForYoupic.twitter.com/00rJcvwj8y,MiamiBeachNews,17931773,,#MBRisingAbove #MBWorkingForYoupic,Mon Jul 15 14:38:13 +0000 2019
70,"This past Saturday night, we hosted the ‘Once Upon a Time’ #LGBTQ+ prom in partnership with @Pridelines! It was a special night full of dancing & laughs #LoveIsLovepic.twitter.com/2IPwabPfuF",MiamiBeachNews,17931773,,#LGBTQ #LoveIsLovepic,Mon Jul 15 14:04:00 +0000 2019
71,Stream today’s Transportation Workshop online: https://www.miamibeachfl.gov/government/mbtv/ …pic.twitter.com/A8vfVDwnIH,MiamiBeachNews,17931773,,,Mon Jul 15 13:23:12 +0000 2019
72,Views on views on views #ExperienceMiamiBeach https://twitter.com/OfficialJoelF/status/1150481217214713858 …,MiamiBeachNews,17931773,,#ExperienceMiamiBeach,Sun Jul 14 19:05:24 +0000 2019
73,Hope you’re enjoying your stay #ExperienceMiamiBeachhttps://twitter.com/iAmDAlex/status/1150444596863877121 …,MiamiBeachNews,17931773,,#ExperienceMiamiBeachhttps,Sun Jul 14 16:42:27 +0000 2019
74,Read important @MyFDOT_Miami construction updates affecting Miami Beach traffic: https://conta.cc/32nOjbR%C2%A0 pic.twitter.com/NdM9KJwlHi,MiamiBeachNews,17931773,,,Sat Jul 13 20:37:45 +0000 2019
75,#ICYMI Power Walk & Talk tomorrow morning with Commissioner @MichaelGongora & learn about the issues that will be discussed at the July 17 commission meeting.pic.twitter.com/JfcvQjwufH,MiamiBeachNews,17931773,,#ICYMI,Sat Jul 13 19:27:30 +0000 2019
76,We went on a kayak tour of Biscayne Bay using our #MBRisingAbove app with 70 of our neighbors & friends! Thanks to everyone who joined us. Download the Rising Above app & take your own self-guided tour today pic.twitter.com/Gamjp28b6Y,MiamiBeachNews,17931773,,#MBRisingAbove,Sat Jul 13 15:16:23 +0000 2019
77,"By the end of summer, the #GOMB2018 will have 15 of its 57 projects either in-progress or 100% complete. Having 15/57 projects underway in just the first 10 months of a 10-12 year capital improvement program is a huge success for the City! Learn more: https://www.gomb2018.com/https-www-gomb2018-com-stillwater-and-crespi-park-projects-accelerate-program-progress-forward/ …pic.twitter.com/18NEk0IhVU",MiamiBeachNews,17931773,,#GOMB2018,Sat Jul 13 14:13:01 +0000 2019
78,"Congrats on your new endeavor @KyraGurney, you’ll be missed https://twitter.com/samanthajgross/status/1149772476337000454 …",MiamiBeachNews,17931773,,,Fri Jul 12 20:20:08 +0000 2019
79,"#MBParks is having a pop-up robotics camp starting July 29, register today!pic.twitter.com/585ew1xp3k",MiamiBeachNews,17931773,,#MBParks,Fri Jul 12 19:34:58 +0000 2019
80,it's self guided so it's dependent how fast you go via kayak!,MiamiBeachNews,17931773,,,Fri Jul 12 18:44:47 +0000 2019
81,"One of our @TheMiamiBeachCC Art in Public Places artists, Ellen Harvey, sat down to chat with @FreshArtIntl regarding public art & climate action. Listen to her podcast episode here: https://freshartinternational.com/2019/07/08/ellen-harvey-public-art-climate-action/ … #MBArtsandCulture #MBRisingAbove",MiamiBeachNews,17931773,,#MBArtsandCulture #MBRisingAbove,Fri Jul 12 17:13:28 +0000 2019
82,Learn about the issues that will be discussed at the July 17 commission meeting this Sunday with a Power Walk & Talk with Commissioner @MichaelGongora.pic.twitter.com/ML8taxecWh,MiamiBeachNews,17931773,,,Fri Jul 12 16:07:38 +0000 2019
83,This week we're celebrating @funkshionfw & #ParaisoMB for bringing sustainability to #MiamiSwimWeek! Learn more about our #PlasticFreeMB partners here: http://www.plasticfreemb.com pic.twitter.com/TbVpH7tO8C,MiamiBeachNews,17931773,,#ParaisoMB #MiamiSwimWeek #PlasticFreeMB,Fri Jul 12 15:18:01 +0000 2019
84,"Paddle into summer tomorrow, July 13 with a self-guided tour of Biscayne Bay using our #MBRisingAbove app! Free kayaks & life vests will be available on a first come, first serve basis.pic.twitter.com/caQ1zIi46h",MiamiBeachNews,17931773,,#MBRisingAbove,Fri Jul 12 14:48:31 +0000 2019
85,Thank you for going #PlasticFreeMB with us https://twitter.com/MichaelGongora/status/1149656762997338116 …,MiamiBeachNews,17931773,,#PlasticFreeMB,Fri Jul 12 14:09:57 +0000 2019
86,"#MBParks Toddlers Splash Bash is happening now at Flamingo Park, come splash around with us!pic.twitter.com/LISP2p6XPI",MiamiBeachNews,17931773,,#MBParks,Fri Jul 12 13:54:45 +0000 2019
87,"#Traffic Due to weather related delays during concrete pavement replacement activities, the northbound I-95 ramp to eastbound I-195 will need to remain closed until approximately 6:30 a.m. today to allow the concrete to cure.",MiamiBeachNews,17931773,,#Traffic,Fri Jul 12 09:25:19 +0000 2019
88,Full house this evening as Commissioner @JohnAlemanMB discusses a proposed pilot allowing authentic ambient music inside restaurants.pic.twitter.com/r0cwwdGILW,MiamiBeachNews,17931773,,,Thu Jul 11 22:47:24 +0000 2019
89,Celebrate National Parks & Rec month with us & splash around at the Flamingo Park Pool tomorrow morning with your little ones #MBParkspic.twitter.com/UlQ27iOzmI,MiamiBeachNews,17931773,,#MBParkspic,Thu Jul 11 17:26:02 +0000 2019
90,"Tonight is the second opportunity to meet with Commissioner @JohnAlemanMB to discuss a proposed pilot allowing authentic ambient music inside restaurants. Thursday, July 11 6 PM - 7 PM Murano Grande Community Roompic.twitter.com/5IUxhuFzrH",MiamiBeachNews,17931773,,,Thu Jul 11 16:40:51 +0000 2019
91,"Cocktails and Cabaret Returns to Miami Beach at the @FillmoreMB on Friday, July 19: https://miamibeachtimes.com/entertainment/cocktails-and-cabaret-returns-to-miami-beach-at-the-fillmore-theater-july-19th/ … #MBArtsAndCulture",MiamiBeachNews,17931773,,#MBArtsAndCulture,Thu Jul 11 14:49:07 +0000 2019
92,City of Miami Beach Recognized for Its Excellent Investment Policy — Making the Municipality One of 208 Cities Nationwide to Be Honored with the Certificate in the Last 10 Yearspic.twitter.com/T96WJ3Thr0,MiamiBeachNews,17931773,,,Thu Jul 11 14:21:20 +0000 2019
93,Great turnout this morning at the Starbucks on @LncolnRd & Pennsylvania Ave to meet our new @MiamiBeachPD Chief @RClementsMBPD & Deputy Chief Jones! We’ll be here till 11 AM #YourMBPD pic.twitter.com/SMNwZMGUfq,MiamiBeachNews,17931773,,#YourMBPD,Thu Jul 11 13:27:21 +0000 2019
94,Unwinding in our favorite place #OurCityOurHomepic.twitter.com/aAVpxQOayV,MiamiBeachNews,17931773,,#OurCityOurHomepic,Wed Jul 10 23:54:44 +0000 2019
95,This summer we learned all about archery with #MBParks Archery Camp pic.twitter.com/DlZMLlge4j,MiamiBeachNews,17931773,,#MBParks,Wed Jul 10 18:08:14 +0000 2019
96,Best way to enjoy the holidays! #ExperienceMiamiBeach https://twitter.com/jtvanterpool/status/1148971438277300224 …,MiamiBeachNews,17931773,,#ExperienceMiamiBeach,Wed Jul 10 15:19:08 +0000 2019
97,Our annual #MBFireOnTheFourth celebration wouldn’t have been a success without you! Thanks to everyone who joined us & a big thank you to our presenting sponsors @CokeFlorida & @939MIA pic.twitter.com/tRQJ4CX4jD,MiamiBeachNews,17931773,,#MBFireOnTheFourth,Wed Jul 10 14:09:51 +0000 2019
98,"Our weekly #MBArtsAndCulture newsletter goes out every Wednesday afternoon, sign-up now to receive today's: https://bit.ly/2YuL7s4 pic.twitter.com/HrMNC1lvzA",MiamiBeachNews,17931773,,#MBArtsAndCulture,Wed Jul 10 13:33:54 +0000 2019
99,Splash around with your little ones this Friday at Flamingo Park Pool! #MBParkspic.twitter.com/wmq4NkRZEE,MiamiBeachNews,17931773,,#MBParkspic,Tue Jul 09 20:45:42 +0000 2019
100,Thanks to everyone who joined us for our annual #MBFireOnTheFourth celebration in North Beach! Check out photos from the event here: https://www.facebook.com/pg/cityofmiamibeach/photos/?tab=album&album_id=10156652813471871 … pic.twitter.com/Xp9Sgy6yzW,MiamiBeachNews,17931773,,#MBFireOnTheFourth,Tue Jul 09 20:22:56 +0000 2019
101,Prism Itinerary: 24 Hours in South Beach via @prismcreative_: https://culturecrusaders.com/2019/07/08/prism-itinerary-24-hours-in-south-beach/?mc_cid=1a0e19e26f&mc_eid=8a31f3607e … #ExperienceMiamiBeach pic.twitter.com/EdRdK6GM5f,MiamiBeachNews,17931773,,#ExperienceMiamiBeach,Tue Jul 09 19:23:13 +0000 2019
102,#ICYMI tonight Commissioner @JohnAlemanMB will host a town hall in North Beach to discuss a proposed pilot for allowing authentic ambient music inside restaurants.pic.twitter.com/tVISHuoquD,MiamiBeachNews,17931773,,#ICYMI,Tue Jul 09 18:51:42 +0000 2019
103,"Donated by @terranovacorp, over 8 different orchid species were planted throughout @LncolnRd in partnership with @FairchildGarden’s Million Orchid Project! #MBRisingAbovepic.twitter.com/8HAccztvyT",MiamiBeachNews,17931773,,#MBRisingAbovepic,Tue Jul 09 15:36:44 +0000 2019
104,"Your little ones can become a robot boss this summer! Build, program & play with Lego EV3 Robots at the Scott Rakow Youth Center #MBParkspic.twitter.com/qNabkdK31J",MiamiBeachNews,17931773,,#MBParkspic,Tue Jul 09 14:48:02 +0000 2019
105,Crews have made headway on Meridian Avenue as part of our #GOMB2018 Street Pavement & Sidewalk Repairs!pic.twitter.com/inSA5M9WcP,MiamiBeachNews,17931773,,#GOMB2018,Tue Jul 09 14:14:02 +0000 2019
